iter	Logloss
383	0.3150427509
384	0.3149480301
385	0.3147998119
386	0.3146004026
387	0.3144555252
388	0.3144347444
389	0.3140377738
390	0.3139171738
391	0.3138101146
392	0.3136835599
393	0.3134454788
394	0.3132225049
395	0.3130113468
396	0.3128265927
397	0.3126798952
398	0.3124628952
399	0.3123523915
400	0.3119708367
401	0.3118517011
402	0.3117062596
403	0.3115937204
404	0.3112447004
405	0.3111354509
406	0.3110768395
407	0.310867039
408	0.3107672352
409	0.3107105296
410	0.3104798158
411	0.3103599647
412	0.3100478768
413	0.3100238956
414	0.3097975353
415	0.3096407188
416	0.309513562
417	0.3094227968
418	0.3092511636
419	0.3091219814
420	0.3089974854
421	0.3088848629
422	0.3086909868
423	0.308507497
424	0.3080650575
425	0.3079872159
426	0.3077545978
427	0.3076049814
428	0.3075021048
429	0.3073900288
430	0.3072865856
431	0.3072722735
432	0.3071552792
433	0.3069767151
434	0.3069490755
435	0.3068452549
436	0.3067229104
437	0.3065664462
438	0.3063296915
439	0.3060478953
440	0.3059337875
441	0.3057829741
442	0.3054864494
443	0.3052673587
444	0.3051526733
445	0.3048904681
446	0.3047874776
447	0.3046548502
448	0.3045492992
449	0.3044505257
450	0.3043751762
451	0.3043144412
452	0.3042141224
453	0.3041569506
454	0.3039854232
455	0.3038450983
456	0.3036713261
457	0.3035205998
458	0.3033885587
459	0.3032021123
460	0.3029332756
461	0.3028346904
462	0.3025371561
463	0.3022887492
464	0.3020709721
465	465	0.3264170466	466	0.3262185467	0.3017542951
468	0.3016024476
469	0.3014997607
470	0.3013725172
471	0.301285885
472	0.3012068168
473	0.3010960147
474	0.3008400254
475	0.3007927572
476	0.3006018996
477	0.3003774079
478	0.3000135677
479	0.2999334424
480	0.2996785301
481	0.2996466246
482	0.2993803597
483	0.2993330236
484	0.2992300697
485	0.2990713947
486	0.2988983565
487	0.2988014066
488	0.2985854867
489	0.2982888968
490	0.2982257875
491	0.2980920325
492	0.2979586526
493	0.2978207291
494	0.2975701874
495	0.2972620289
496	0.2971714556
497	0.2971482311
498	0.2970630015
499	0.2970613062
500	0.2969806813
501	0.2968235093
502	0.2966569132
503	0.2965111883
504	0.2962840153
505	0.2961363809
506	0.2960143057
507	0.295937806
508	0.295862389
509	0.295609069
510	0.2955401697
511	0.2953066966
512	0.2950888418
513	0.2950757169
514	0.2949371147
515	0.2947500338
516	0.2945855934
517	0.2944401618
518	0.2944151471
519	0.294296723
520	0.2939893452
521	0.2938918067
522	0.293853155
523	0.293722698
524	0.2935687577
525	0.2935094856
526	0.2934375673
527	0.2933742034
528	0.2931839161
529	0.2931084003
530	0.2929698794
531	0.2928296322
532	0.2926236064
533	0.2923760639
534	0.2921341226
535	0.2919650208
536	0.2917776783
537	0.2916398346
538	0.2915307149
539	0.2914712569
540	0.2912871443
541	0.2910507934
542	0.2908782348
543	0.2907577843
544	0.2906191775
545	0.2906186748
546	0.2905173003
547	0.2904625548
548	0.2903643757
549	0.2901049485
550	0.2899653219
551	0.2899178451
552	0.2898051233
553	0.2897517373
554	0.2897143932
555	0.2895951316
556	0.2893413403
557	0.2891964573
558	0.2891842199
559	0.2891485531
560	0.2890740295
561	0.2889276272
562	0.2887993145
563	0.2887084702
564	0.2885176841
565	0.2884597428
566	0.2884056661
567	0.2882768797
568	0.2882294832
569	0.2881375423
570	0.288068571	571	0.2879412132
572	0.2878255624
573	0.2876424235
574	0.2875483221
575	0.2874892163
576	0.2873753381
577	0.2873435556
578	0.2871856839
579	0.2871096579
580	0.2869735706
581	0.286955743
582	0.2869054966
583	0.2867961126
584	0.2864850297
585	0.2862808453
586	0.2861138929
587	0.2858652501
588	0.2857803706
589	0.2856880955
590	0.2854393954
591	0.285389096
592	0.2851960178
593	0.2849604768
594	0.284821044
595	0.2847173889
596	0.2845472725
597	0.2843741411
598	0.2843438483
599	0.2842065802
600	0.2841137011
601	0.2840568182
602	0.2838323762
603	0.2837647128
604	0.2836381572
605	0.2834751909
606	0.2833263768
607	0.2832542952
608	0.2831273211
609	0.2829683414
610	0.2829276484
611	0.2828995366
612	0.2828311627
613	0.2825454735
614	0.2824999038
615	0.2824225953
616	0.282337631
617	0.2822737672
618	0.2822572548
619	0.2821961192
620	0.2821215725
621	0.281989702
622	0.2819717302
623	0.2817322936
624	0.2816698161
625	0.2816046945
626	0.2813808413
627	0.2811045189
628	0.2810649214
629	0.2809231298
630	0.2808094536
631	0.2807762459
632	0.2805931926
633	0.2804625973
634	0.2802786836
635	0.28013914
636	0.2800046551
637	0.2799620904
638	0.2798314802
639	0.2797656891
640	0.2796413726
641	0.2796408986
642	0.2795671059
643	0.2794700526
644	0.2792760652
645	0.2791287708
646	0.2790556891
647	0.2789510706
648	0.2787033861
649	0.2786805558
650	0.2785244424
651	0.27847776
652	0.2784408173
653	0.2784132245
654	0.278382968
655	0.2783220916
656	0.2782690182
657	0.2782401245
658	0.278073256
659	0.2778730301
660	0.2777272932
661	0.2776397475
662	0.2774687035
663	0.2774193949
664	0.2773395081
665	0.2773006156
666	0.2772769689
667	0.2771883743
668	0.2770071364
669	0.2768780975
670	0.27674542
671	0.2764550763
672	0.2763420604
673	0.2762104036
674	0.2760945471
675	0.2759541525
676	0.2759304891
677	0.2758734177
678	0.275752729
679	0.2756722489
680	0.2755304734
681	0.2754345659
682	0.2753088307
683	0.2752381941
684	0.275064132
685	0.2749045589
686	0.2747090982
687	0.2746949102
688	0.2743920262
689	0.2741183137
690	0.2740399333
691	0.2738820477
692	0.2737081968
693	0.2736934287
694	0.2736136441
695	0.2734478831
696	0.2733760956
697	0.2732472408
698	0.2729680047
699	0.2727108152
700	0.2725294278
701	0.2723882703
702	0.2721511298
703	0.2719925767
704	0.271872217
705	0.2718349245
706	0.2717610644
707	0.2715975982
708	0.2715048074
709	0.2714689486
710	0.2714080203
711	0.2712730034
712	0.2712042181
713	0.2710797709
714	0.2710273417
715	0.2709870914
716	0.2708783925
717	0.2707799382
718	0.2705496265
719	0.2704550909
720	0.2703494529
721	0.2700372354
722	0.2699980217
723	0.26994392
724	0.2698621681
725	0.2698325768
726	0.2697156824
727	0.2696210781
728	0.2695506895
729	0.2693330173
730	0.2691648916
731	0.2689708609
732	0.268758832
733	0.2686731115
734	0.2685737894
735	0.2683773693
736	0.2681972943
737	0.2680174566
738	0.2679758248
739	0.2678975863
740	0.2678718451
741	0.267721576
742	0.2676743117
743	0.2674735778
744	0.2673645632
745	0.2672532627
746	0.2669956757
747	0.2669433638
748	0.2668065649
749	0.2665904161
750	0.2664486961
751	0.26640454
752	0.2662564778
753	0.266123223
754	0.2660222625
755	0.2658926064
756	0.2658569344
757	0.2657557874
758	0.2655862409
759	0.2655161507
760	0.2653669855
761	0.2653336197
762	0.2652289244
763	0.2650991056
764	0.2650000906
765	0.2649100823
766	0.2648047237
767	0.264743698
768	0.264642703
769	0.2644797352
770	0.2643895814
771	0.2643442128
772	0.2642370939
773	0.2641380424
774	0.2641222275
775	0.2639535938
776	0.2638142925
777	0.2637120425
778	0.2635354394
779	0.2633884295
780	0.2633080761
781	0.2631171157
782	0.2629380763
783	0.2628169858
784	0.2626529912
785	0.2625412303
786	0.2625060042
787	0.2624242825
788	0.2623047984
789	0.2622437581
790	0.262161831
791	0.2621011385
792	0.2619472273
793	0.2618742726
794	0.2617696872
795	0.261712642
796	0.2616510393
797	0.2614173691
798	0.2613345081
799	0.2612539777
800	0.2611932524
801	0.2611665687
802	0.2611326877
803	0.2610365358
804	0.2609699283
805	0.2608456855
806	0.2605328512
807	0.2604844707
808	0.2602770418
809	0.2602049415
810	0.2601610854
811	0.2599607246
812	0.2598620182
813	0.2597690813
814	0.2597445204
815	0.2596445146
816	0.2595627558
817	0.2594833487
818	0.2594111241
819	0.2591175441
820	0.2590158797
821	0.2588862008
822	0.2586744198
823	0.2585554
824	0.2584649215
825	0.2583418771
826	0.2582982787
827	0.2582147598
828	0.2580808419
829	0.258016807
830	0.257977148
831	0.2579714619
832	0.2578216924
833	0.2577586436
834	0.2575465487
835	0.2574595811
836	0.2574351805
837	0.2573867234
838	0.2573182608
839	0.2571311557
840	0.2571112592
841	0.2569221444
842	0.2568155939
843	0.2567691428
844	0.2565156077
845	0.2563232939
846	0.2561652917
847	0.2560911411
848	0.256074673
849	0.2560556515
850	0.2559992227
851	0.255765265
852	0.2557280024
853	0.2556389951
854	0.2554599956
855	0.2554050307
856	0.2553617723
857	0.2553075734
858	0.2552598844
859	0.2551828273
860	0.2550898881
861	0.2550832911
862	0.2550540239
863	0.2550148322
864	0.2549874594
865	0.2549247854
866	0.2547903462
867	0.2545268762
868	0.2543529324
869	0.2543086546
870	0.2542196264
871	0.2539753017
872	0.2539432025
873	0.253809758
874	0.2537276709
875	0.2536251828
876	0.2536132282
877	0.2535843952
878	0.2535659024
879	0.2534813233
880	0.2534357028
881	0.2533838203
882	0.2533238585
883	0.2532469666
884	0.2530425049
885	0.2528580427
886	0.2526348803
887	0.2526149587
888	0.252557773
889	0.2524051563
890	0.2522808511
891	0.2521791073
892	0.25207258
893	0.2520136655
894	0.2518096437
895	0.2515932428
896	0.2515708968
897	0.2514983042
898	0.2514173063
899	0.2513366516
900	0.2512614437
901	0.2511946388
902	0.2509628568
903	0.2509319867
904	0.250779451
905	0.2507592182
906	0.2506861742
907	0.2505638097
908	0.2504882139
909	0.250429266
910	0.2502984619
911	0.2502087987
912	0.2501559868
913	0.2499738426
914	0.2497606286
915	0.2495604334
916	0.2494470215
917	0.2493705678
918	0.2493302427
919	0.2492917343
920	0.2492008592
921	0.2490991103
922	0.2490348297
923	0.2488265671
924	0.2488005518
925	0.248622095
926	0.2485218517
927	0.2482586041
928	0.2482018308
929	0.2481663792
930	0.2479454695
931	0.2478756909
932	0.2477987605
933	0.2477692349
934	0.2477322555
935	0.2475041848
936	0.2474701643
937	0.247398259
938	0.2473169927
939	0.2470822725
940	0.2470108197
941	0.2469493533
942	0.246908705
943	0.2468356429
944	0.2467204535
945	0.2466981223
946	0.2466602581
947	0.2466208779
948	0.246545021
949	0.24631661
950	0.2462883368
951	0.2461401789
952	0.246006848
953	0.2458957542
954	0.2457631026
955	0.2457210225
956	0.2456820844
957	0.2453654144
958	0.2453011497
959	0.2451350545
960	0.2450637582
961	0.2449946601
962	0.2449583867
963	0.2447487311
964	0.2446654655
965	0.2446058696
966	0.2445722219
967	0.2444945181
968	0.2443425122
969	0.2442641601
970	0.2442054471
971	0.244168603
972	0.2441111157
973	0.2440635325
974	0.2440239257
975	0.2439808964
976	0.243966057
977	0.2439115455
978	0.2438480034
979	0.2437609105
980	0.2437155075
981	0.2436876857
982	0.2436401051
983	0.2433386422
984	0.2431530082
985	0.2431162189
986	0.2430322427
987	0.2429701929
988	0.242913923
989	0.2428263425
990	0.2427599574
991	0.2427232086
992	0.2426069978
993	0.242544112
994	0.2424963291
995	0.2424538892
996	0.2424068907
997	0.2423692926
998	0.2423446043
999	0.2422698826
7295
2671624393
