iter	RMSE
385	0.5174727514
386	0.5166017392
387	0.5160146302
388	0.5158054138
389	0.5152122608
390	0.5149758009
391	0.5148127955
392	0.5138204058
393	0.5128197274
394	0.5114175637
395	0.5111630308
396	0.509700123
397	0.5081564484
398	0.5079406337
399	0.5077217124
400	0.5068852578
401	0.5059281237
402	0.5050819899
403	0.5039166765
404	0.5025786489
405	0.5012658747
406	0.4999377509
407	0.4990973503
408	0.4981488154
409	0.4972563109
410	0.497039495
411	0.4968051071
412	0.4954214343
413	0.4944192716
414	0.4940265499
415	0.4938315679
416	0.4931566629
417	0.4926862634
418	0.4923770698
419	0.4909387138
420	0.4901294193
421	0.4886614133
422	0.4874076325
423	0.4863064773
424	0.4857577158
425	0.4848968646
426	0.4838859075
427	0.4828681053
428	0.4823684443
429	0.481145498
430	0.4796744189
431	0.4794490153
432	0.4785240905
433	0.4772720736
434	0.4762384993
435	0.4751102572
436	0.4747196372
437	0.4735178566
438	0.4732273337
439	0.4721660452
440	0.4711271725
441	0.470087104
442	0.4699461009
443	0.4695857957
444	0.4694421912
445	0.4692239886
446	0.4690859579
447	0.4680214531
448	0.4669968212
449	0.4666914137
450	0.466427898
451	0.4655357298
452	0.4649945596
453	0.4647442309
454	0.4642702634
455	0.4641405552
456	0.4637307846
457	0.4635881988
458	0.4622851517
459	0.4618641735
460	0.4616414393
461	0.4605931576
462	0.4596175318
463	0.4586390787
464	0.4572870324
465	0.4571028107
466	0.4568483318
467	0.4566565327
468	0.4557744482
469	0.4555936387
470	0.4553654002
471	0.4545054454
472	0.454382027
473	0.4533401916
474	0.4521013583
475	0.451727477
476	0.4509288665
477	0.4498954994
478	0.4490234251
479	0.4487589707
480	0.4481426807
481	0.4471567862
482	0.4468971842
483	0.4466912404
484	0.4465484067
485	0.4459336999
486	0.4453470683
487	0.4446517269
488	0.4445212053
489	0.4435624494
490	0.4434175224
491	0.442512895
492	0.4418467575
493	0.4410229188
494	0.4409146631
495	0.4404454515
496	0.4394392498
497	0.439103897
498	0.4380549459
499	0.4379075422
500	0.4372639948
501	0.4370237588
502	0.4358832319
503	0.4356421765
504	0.4347426893
505	0.4335846617
506	0.4332403399
507	0.4328694747
508	0.4320456287
509	0.4316660051
510	0.4309456086
511	0.4308110703
512	0.4300615056
513	0.4291606195
514	0.4287073126
515	0.4286080862
516	0.4275456804
517	0.4264548139
518	0.4253707724
519	0.4251990358
520	0.4243864545
521	0.423745152
522	0.4235374483
523	0.4227950086
524	0.4218764039
525	0.4217261307
526	0.4214384251
527	0.4208275185
528	0.4198794727
529	0.419612769
530	0.4187194008
531	0.4177919446
532	0.4176022051
533	0.4174444418
534	0.4169444427
535	0.4166350446
536	0.4156951394
537	0.415592429
538	0.4152223345
539	0.4144932753
540	0.4144170872
541	0.4135559366
542	0.4126085068
543	0.4118603054
544	0.4117071631
545	0.411244992
546	0.4108250694
547	0.4102090961
548	0.4101220648
549	0.4090859744
550	0.4084080307
551	0.4075734471
552	0.4070925332
553	0.406110984
554	0.4050963981
555	0.4047161495
556	0.4046257682
557	0.4042962471
558	0.4038891433
559	0.4029527752
560	0.4027242548
561	0.4018548617
562	0.4016866412
563	0.4014200022
564	0.400613915
565	0.4003520619
566	0.3998050418
567	0.399112112
568	0.3983508826
569	0.3979547825
570	0.3977660464
571	0.3976721853
572	0.3975178635
573	0.3966896503
574	0.3963744659
575	0.3954433541
576	0.3950248008
577	0.3944463655
578	0.3935388411
579	0.3931558531
580	0.3929380653
581	0.3921087591
582	0.3919595725
583	0.3912764558
584	0.3911775643
585	0.3902645124
586	0.3897369702
587	0.3894856515
588	0.3888328909
589	0.3881773514
590	0.3875353354
591	0.3873621999
592	0.3868253984
593	0.3864866463
594	0.3860777396
595	0.3857527327
596	0.3852367284
597	0.384523869
598	0.3843744886
599	0.3833921611
600	0.3832973692
601	0.3830078556
602	0.3824673369
603	0.3822929451
604	0.3813942428
605	0.3808470906
606	0.380217543
607	0.3799119764
608	0.3793686037
609	0.3791411519
610	0.3785008613
611	0.377967136
612	0.3775123455
613	0.3769274677
614	0.3766338524
615	0.3765492343
616	0.3758874574
617	0.3750864934
618	0.3748003934
619	0.3746635217
620	0.3741955943
621	0.3737371952
622	0.3731854394
623	0.3728342366
624	0.3725402536
625	0.3719066352
626	0.3712861757
627	0.370900487
628	0.3707723835
629	0.3699530584
630	0.3691204796
631	0.3682338466
632	0.367693952
633	0.3672578367
634	0.3667853589
635	0.3665220174
636	0.3659936941
637	0.3659175946
638	0.3653253966
639	0.3652102674
640	0.3643558823
641	0.364013342
642	0.3635183621
643	0.3628448115
644	0.3617765685
645	0.3615799671
646	0.3610471515
647	0.3605910792
648	0.3604588991
649	0.3600057171
650	0.3594664004
651	0.3587754302
652	0.3586932736
653	0.3578656969
654	0.3577090858
655	0.3574247322
656	0.356620203
657	0.3562669852
658	0.3555545287
659	0.354959253
660	0.3542370097
661	0.3538282508
662	0.3534437384
663	0.3532200197
664	0.3522895746
665	0.3515444982
666	0.35122745
667	0.3511382335
668	0.3504040596
669	0.3493303373
670	0.3492108002
671	0.3489451017
672	0.3488514702
673	0.3484465526
674	0.3483332551
675	0.3480961998
676	0.3477073554
677	0.3473674834
678	0.3469126589
679	0.3462179356
680	0.3455491684
681	0.345203657
682	0.3451101777
683	0.344531765
684	0.343902885
685	0.3434194454
686	0.342894576
687	0.3422931771
688	0.3419760792
689	0.3413376125
690	0.3412603813
691	0.3406416406
692	0.3404813377
693	0.3403277525
694	0.3400775851
695	0.3395987361
696	0.3389573264
697	0.338446247
698	0.3380034607
699	0.3376464929
700	0.3368895564
701	0.3364927963
702	0.3361036093
703	0.33594885
704	0.3353275957
705	0.3352445468
706	0.3348220663
707	0.3343786349
708	0.3338729103
709	0.3334070914
710	0.3328288094
711	0.3323123225
712	0.3318944821
713	0.3317255555
714	0.3314347986
715	0.3311220591
716	0.3302292718
717	0.3299444605
718	0.3297274767
719	0.3295040454
720	0.329147484
721	0.3287158951
722	0.3283339176
723	0.3279072492
724	0.3276061575
725	0.3272680044
726	0.3266258236
727	0.3262233539
728	0.3258138725
729	0.3254195415
730	0.3248711519
731	0.3241934552
732	0.3240749662
733	0.323829031
734	0.3237544517
735	0.32309636
736	0.3227667143
737	0.3225947972
738	0.3221290779
739	0.3211918214
740	0.3205176336
741	0.3199398864
742	0.3195027719
743	0.3188354073
744	0.3187294719
745	0.3182136463
746	0.3177033445
747	0.3172829119
748	0.316616165
749	0.315950226
750	0.3155977737
751	0.31514808
752	0.3144538421
753	0.3140553791
754	0.3135906074
755	0.3131616232
756	0.3129050807
757	0.3124694464
758	0.3124506218
759	0.3123969597
760	0.3120254038
761	0.311675813
762	0.3112314544
763	0.3109666517
764	0.3105988941
765	0.3100372668
766	0.309523893
767	0.3091855648
768	0.3089809522
769	0.3085137984
770	0.3083890915
771	0.3077866444
772	0.3077142733
773	0.307322648
774	0.306599915
775	0.3059250804
776	0.3054878239
777	0.3052551408
778	0.3048691005
779	0.304768718
780	0.3045675088
781	0.3043330197
782	0.3038637266
783	0.3035967488
784	0.3035400847
785	0.3034905262
786	0.3032424093
787	0.302905506
788	0.3025537291
789	0.3023111296
790	0.3019468027
791	0.3015774518
792	0.3013094693
793	0.3006636218
794	0.3004261693
795	0.3000955864
796	0.2995998147
797	0.2995383997
798	0.2990578433
799	0.2988464608
800	0.2985403224
801	0.2980927786
802	0.2976244012
803	0.2972792501
804	0.2971485034
805	0.2965705149
806	0.2959681161
807	0.2955526831
808	0.295321361
809	0.2952731171
810	0.2947046032
811	0.2943705297
812	0.2939607206
813	0.2933195575
814	0.2927188288
815	0.2926604892
816	0.2922914589
817	0.2920547948
818	0.2917070451
819	0.2913492882
820	0.2907962813
821	0.2904007823
822	0.2900371444
823	0.2896412473
824	0.2890595573
825	0.2888173101
826	0.2886653526
827	0.2885364279
828	0.2879492999
829	0.2879130126
830	0.2878204416
831	0.2873119293
832	0.2871150272
833	0.2869279227
834	0.2865485003
835	0.2864986915
836	0.2859613337
837	0.2854732293
838	0.2849238032
839	0.2845466924
840	0.2840291594
841	0.2835736292
842	0.283334589
843	0.2832794758
844	0.2832542754
845	0.2829842905
846	0.2828578023
847	0.2826564651
848	0.2821371566
849	0.2818030178
850	0.2815427166
851	0.280981948
852	0.2808030877
853	0.2807747109
854	0.2805940789
855	0.2804426388
856	0.2799533013
857	0.2795870151
858	0.279245986
859	0.2786587443
860	0.2781000667
861	0.277903167
862	0.2778592134
863	0.2778155878
864	0.2776360435
865	0.2773600028
866	0.2770023965
867	0.2765081848
868	0.276161152
869	0.2759432536
870	0.2756853021
871	0.2751578591
872	0.2748105055
873	0.2744463991
874	0.2742174475
875	0.274024711
876	0.273536485
877	0.273166315
878	0.2728538946
879	0.2725674972
880	0.2721304083
881	0.2719516073
882	0.271647368
883	0.2714579823
884	0.271093246
885	0.2708316109
886	0.270517926
887	0.2701811228
888	0.2699954612
889	0.2697913056
890	0.2694314945
891	0.2692883619
892	0.2689190435
893	0.2685767446
894	0.2681409086
895	0.2677925057
896	0.2673105541
897	0.26702595
898	0.2669804898
899	0.2664256346
900	0.2661745499
901	0.2656770729
902	0.2651811576
903	0.2648300524
904	0.2645327425
905	0.2645041311
906	0.2639833312
907	0.2636447994
908	0.2633635205
909	0.2632576668
910	0.2629863744
911	0.2625643909
912	0.2620490814
913	0.261662961
914	0.2611472707
915	0.2608180633
916	0.2605614437
917	0.2602966905
918	0.2598120991
919	0.2595177436
920	0.2593285599
921	0.2592397892
922	0.2588843303
923	0.2588180498
924	0.2585664388
925	0.258193996
926	0.2577890753
927	0.2572459721
928	0.2567744454
929	0.2566618314
930	0.2563167313
931	0.2562821963
932	0.2560201132
933	0.2555914764
934	0.2553507757
935	0.2552745097
936	0.2550749449
937	0.2548252382
938	0.2545109811
939	0.2542419858
940	0.2540405253
941	0.2539298805
942	0.2534846383
943	0.2532856016
944	0.2527577503
945	0.2524897354
946	0.2519188235
947	0.2518645073
948	0.2514127597
949	0.2510436393
950	0.2508752592
951	0.2505796146
952	0.2502628782
953	0.2500220545
954	0.249843069
955	0.2494468161
956	0.2491058591
957	0.2489214906
958	0.2487379246
959	0.2485642181
960	0.2483435661
961	0.2482441699
962	0.2478058691
963	0.2474656413
964	0.2473794428
965	0.247089622
966	0.2470238088
967	0.2468892704
968	0.2465187718
969	0.2463337293
970	0.2462708291
971	0.2458503222
972	0.2455412187
973	0.2452431112
974	0.244890165
975	0.2448685692
976	0.2447751697
977	0.2444267324
978	0.2441630486
979	0.2441060906
980	0.2439729738
981	0.2436578953
982	0.2433285935
983	0.2432266319
984	0.2430158061
985	0.2425392496
986	0.2423157563
987	0.2418577341
988	0.2415787314
989	0.2409961417
990	0.2408974238
991	0.2407442863
992	0.2402784606
993	0.2397185471
994	0.2396693984
995	0.2394970395
996	0.2391194186
997	0.2389206639
998	0.2384443217
999	0.2384028204
493
