iter	Passed	Remaining
447	1098	1353
448	1100	1350
449	1103	1348
450	1106	1346
451	1108	1343
452	1109	1339
453	1112	1337
454	1113	1334
455	1115	1330
456	1117	1327
457	1119	1324
458	1121	1321
459	1122	1318
460	1124	1314
461	1125	1310
462	1127	1307
463	1128	1304
464	1130	1301
465	1132	1298
466	1134	1294
467	1136	1291
468	1137	1287
469	1138	1283
470	1139	1280
471	1141	1276
472	1142	1273
473	1145	1270
474	1146	1266
475	1147	1263
476	1148	1259
477	1149	1255
478	1151	1252
479	1153	1249
480	1155	1246
481	1157	1243
482	1159	1240
483	1163	1240
484	1164	1236
485	1165	1232
486	1166	1229
487	1168	1226
488	1170	1223
489	1172	1220
490	1173	1216
491	1175	1213
492	1178	1212
493	1179	1208
494	1182	1206
495	1184	1203
496	1186	1200
497	1187	1197
498	1189	1193
499	1190	1190
500	1192	1187
501	1194	1185
502	1196	1182
503	1198	1179
504	1200	1177
505	1204	1176
506	1206	1172
507	1208	1170
508	1210	1168
509	1212	1165
510	1214	1162
511	1216	1159
512	1218	1156
513	1220	1153
514	1222	1151
515	1224	1148
516	1226	1146
517	1228	1143
518	1230	1140
519	1232	1137
520	1234	1134
521	1235	1131
522	1237	1128
523	1239	1125
524	1240	1122
525	1249	1125
526	1251	1123
527	1253	1120
528	1254	1117
529	1259	1116
530	1261	1113
531	1262	1110
532	1264	1108
533	1266	1105
534	1267	1101
535	1269	1098
536	1270	1095
537	1272	1093
538	1274	1089
539	1275	1086
540	1278	1084
541	1281	1082
542	1282	1079
543	1285	1077
544	1287	1074
545	1289	1072
546	1291	1069
547	1293	1066
548	1294	1063
549	1297	1061
550	1299	1058
551	1301	1056
552	1302	1053
553	1303	1049
554	1306	1047
555	1307	1044
556	1308	1040
557	1310	1037
558	1311	1034
559	1312	1031
560	1314	1028
561	1315	1025
562	1318	1023
563	1319	1019
564	1321	1017
565	1323	1014
566	1325	1012
567	1326	1008
568	1327	1005
569	1329	1002
570	1330	999
571	1333	997
572	1334	994
573	1335	991
574	1337	988
575	1341	987
576	1343	985
577	1345	982
578	1346	979
579	1347	975
580	1348	972
581	1350	969
582	1351	966
583	1354	964
584	1357	962
585	1358	960
586	1360	957
587	1361	954
588	1365	952
589	1366	949
590	1367	946
591	1369	944
592	1371	941
593	1372	938
594	1373	935
595	1375	932
596	1377	930
597	1379	927
598	1380	924
599	1381	921
600	1383	918
601	1385	915
602	1386	913
603	1388	910
604	1390	907
605	1392	905
606	1394	902
607	1395	899
608	1398	897
609	1399	894
610	1402	892
611	1403	890
612	1406	887
613	1408	885
614	1410	883
615	1413	881
616	1414	878
617	1416	875
618	1417	872
619	1419	870
620	1422	868
621	1424	865
622	1426	863
623	1428	860
624	1429	857
625	1431	854
626	1435	853
627	1438	852
628	1440	849
629	1442	847
630	1444	845
631	1446	842
632	1448	839
633	1450	837
634	1453	835
635	1455	832
636	1459	831
637	1461	829
638	1462	826
639	1464	823
640	1466	821
641	1468	818
642	1470	816
643	1471	813
644	1473	810
645	1475	808
646	1476	805
647	1478	803
648	1480	800
649	1484	799
650	1487	797
651	1488	794
652	1491	792
653	1494	790
654	1496	788
655	1497	785
656	1500	783
657	1501	780
658	1503	777
659	1506	775
660	1507	773
661	1508	770
662	1510	767
663	1512	765
664	1514	762
665	1516	760
666	1517	757
667	1518	754
668	1520	752
669	1521	749
670	1525	747
671	1526	745
672	1528	742
673	1529	739
674	1533	738
675	1534	735
676	1536	732
677	1538	730
678	1540	728
679	1543	726
680	1544	723
681	1545	720
682	1549	719
683	1551	716
684	1553	714
685	1555	712
686	1557	709
687	1558	706
688	1560	704
689	1564	702
690	1567	700
691	1569	698
692	1572	696
693	1574	694
694	1576	691
695	1578	689
696	1580	687
697	1582	684
698	1584	682
699	1586	679
700	1588	677
701	1590	675
702	1592	672
703	1594	670
704	1596	667
705	1599	666
706	1602	664
707	1605	662
708	1607	659
709	1609	657
710	1611	655
711	1615	653
712	1616	650
713	1618	648
714	1619	645
715	1621	642
716	1622	640
717	1623	637
718	1625	635
719	1628	633
720	1630	630
721	1631	628
722	1634	626
723	1635	623
724	1637	620
725	1639	618
726	1640	615
727	1642	613
728	1644	611
729	1645	608
730	1647	606
731	1647	603
732	1649	600
733	1650	598
734	1652	595
735	1653	592
736	1654	590
737	1656	588
738	1657	585
739	1659	583
740	1661	580
741	1662	578
742	1664	575
743	1666	573
744	1668	571
745	1670	568
746	1672	566
747	1674	564
748	1676	561
749	1677	559
750	1679	556
751	1681	554
752	1683	552
753	1685	549
754	1687	547
755	1689	545
756	1690	542
757	1693	540
758	1694	538
759	1696	535
760	1697	533
761	1698	530
762	1700	528
763	1702	525
764	1704	523
765	1706	521
766	1707	518
767	1710	516
768	1715	515
769	1717	512
770	1718	510
771	1720	508
772	1721	505
773	1723	503
774	1725	500
775	1726	498
776	1728	496
777	1730	493
778	1731	491
779	1733	488
780	1734	486
781	1752	488
782	1755	486
783	1781	490
784	1782	488
785	1784	485
786	1786	483
787	1788	481
788	1789	478
789	1794	477
790	1796	474
791	1799	472
792	1802	470
793	1804	468
794	1809	466
795	1811	464
796	1813	461
797	1814	459
798	1815	456
799	1817	454
800	1819	452
801	1821	449
802	1823	447
803	1825	445
804	1828	442
805	1830	440
806	1831	437
807	1833	435
808	1835	433
809	1837	431
810	1840	428
811	1843	426
812	1845	424
813	1846	421
814	1848	419
815	1849	417
816	1852	414
817	1853	412
818	1856	410
819	1858	407
820	1861	405
821	1862	403
822	1863	400
823	1865	398
824	1867	396
825	1869	393
826	1871	391
827	1874	389
828	1876	387
829	1877	384
830	1880	382
831	1883	380
832	1885	377
833	1887	375
834	1888	373
835	1890	370
836	1892	368
837	1893	366
838	1895	363
839	1897	361
840	1900	359
841	1902	357
842	1904	354
843	1905	352
844	1907	349
845	1908	347
846	1910	345
847	1911	342
848	1913	340
849	1915	338
850	1917	335
851	1919	333
852	1921	331
853	1923	328
854	1924	326
855	1925	323
856	1927	321
857	1929	319
858	1930	316
859	1933	314
860	1936	312
861	1938	310
862	1940	308
863	1941	305
864	1943	303
865	1944	300
866	1946	298
867	1947	296
868	1949	293
869	1950	291
870	1952	289
871	1954	286
872	1955	284
873	1957	282
874	1959	279
875	1960	277
876	1962	275
877	1963	272
878	1965	270
879	1967	268
880	1968	265
881	1970	263
882	1971	261
883	1972	258
884	1973	256
885	1975	254
886	1977	251
887	1978	249
888	1980	247
889	1982	244
890	1983	242
891	1984	240
892	1985	237
893	1986	235
894	1987	233
895	1988	230
896	1989	228
897	1991	226
898	1992	223
899	1993	221
900	1994	219
901	1995	216
902	1996	214
903	1997	212
904	1998	209
905	1999	207
906	2000	205
907	2001	202
908	2002	200
909	2004	198
910	2005	195
911	2006	193
912	2007	191
913	2008	188
914	2009	186
915	2010	184
916	2011	182
917	2012	179
918	2013	177
919	2015	175
920	2015	172
921	2017	170
922	2018	168
923	2019	166
924	2020	163
925	2021	161
926	2022	159
927	2023	157
928	2024	154
929	2025	152
930	2026	150
931	2027	147
932	2028	145
933	2029	143
934	2030	141
935	2031	138
936	2032	136
937	2033	134
938	2034	132
939	2035	129
940	2036	127
941	2037	125
942	2038	123
943	2039	120
944	2041	118
945	2042	116
946	2045	114
947	2047	112
948	2048	110
949	2049	107
950	2050	105
951	2051	103
952	2051	101
953	2052	98
954	2053	96
955	2054	94
956	2055	92
957	2056	90
958	2057	87
959	2058	85
960	2059	83
961	2060	81
962	2061	79
963	2062	77
964	2063	74
965	2064	72
966	2065	70
967	2066	68
968	2069	66
969	2070	64
970	2071	61
971	2072	59
972	2072	57
973	2073	55
974	2074	53
975	2075	51
976	2076	48
977	2076	46
978	2077	44
979	2078	42
980	2079	40
981	2080	38
982	2081	36
983	2082	33
984	2083	31
985	2084	29
986	2085	27
987	2086	25
988	2087	23
989	2088	21
990	2088	18
991	2089	16
992	2090	14
993	2091	12
994	2092	10
995	2093	8
996	2093	6
997	2094	4
998	2095	2
999	2096	0
