iter	RMSE
272	18.86406735
273	18.74442008
274	18.6848108
275	18.62469747
276	18.55496741
277	18.46596855
278	18.37700337
279	18.27715658
280	18.17383435
281	18.09758754
282	18.04391702
283	17.94980837
284	17.90103008
285	17.8428727
286	17.78955232
287	17.73646039
288	17.66719042
289	17.57755292
290	17.52815839
291	17.47413688
292	17.4222473
293	17.3163845
294	17.2615474
295	17.20984718
296	17.14489505
297	17.0797454
298	17.01974087
299	16.92295209
300	16.86647422
301	16.81526827
302	16.76450463
303	16.70955111
304	16.66280746
305	16.57554688
306	16.51659607
307	16.47044715
308	16.38543648
309	16.34384434
310	16.29499972
311	16.19986988
312	16.10861877
313	16.06142831
314	15.97747906
315	15.93767023
316	15.84954902
317	15.75819277
318	15.66965541
319	15.58698699
320	15.53729647
321	15.49548874
322	15.41037166
323	15.3279709
324	15.2911215
325	15.20865288
326	15.17250226
327	15.09395759
328	15.02355396
329	14.94740869
330	14.87420649
331	14.80235836
332	14.73184151
333	14.65315664
334	14.6183768
335	14.54979197
336	14.47999551
337	14.39200913
338	14.29221876
339	14.21729349
340	14.14144298
341	14.05540184
342	13.98148484
343	13.94954045
344	13.87292982
345	13.79745743
346	13.73195938
347	13.66389735
348	13.60242257
349	13.53594875
350	13.50208566
351	13.43631064
352	13.36743718
353	13.30667214
354	13.2428462
355	13.18360035
356	13.11575649
357	13.03976495
358	12.97813728
359	12.92981594
360	12.9015454
361	12.83742266
362	12.7810124
363	12.69799124
364	12.63943475
365	12.57130721
366	12.51499175
367	12.44832717
368	12.37139603
369	12.30912466
370	12.28278743
371	12.22771792
372	12.15309904
373	12.12741328
374	12.0543231
375	12.00186947
376	11.9456307
377	11.87858591
378	11.82519291
379	11.76684564
380	11.7200349
381	11.66004634
382	11.63632098
383	11.57211018
384	11.50885546
385	11.4478836
386	11.39629627
387	11.34600885
388	11.27863201
389	11.25584917
390	11.19568006
391	11.12220926
392	11.06354799
393	11.00949375
394	10.95194236
395	10.89591758
396	10.87412867
397	10.808327
398	10.74355215
399	10.6797881
400	10.63429677
401	10.57921124
402	10.5250842
403	10.4697925
404	10.42603022
405	10.38315636
406	10.34115259
407	10.28739386
408	10.24652164
409	10.20780623
410	10.17270443
411	10.11385073
412	10.05443326
413	10.00353533
414	9.981291213
415	9.959394973
416	9.921204142
417	9.863579857
418	9.807637779
419	9.770610409
420	9.722486021
421	9.686326393
422	9.667681106
423	9.632325532
424	9.585684645
425	9.567523689
426	9.533136709
427	9.515346039
428	9.481721179
429	9.443646701
430	9.406212282
431	9.389008803
432	9.356506029
433	9.319995618
434	9.30324898
435	9.267460336
436	9.232901167
437	9.183707726
438	9.167394163
439	9.132735665
440	9.098660261
441	9.067828461
442	9.037616263
443	9.004598519
444	8.975165764
445	8.959551096
446	8.912269202
447	8.897059696
448	8.850651697
449	8.81854417
450	8.803305642
451	8.771834689
452	8.757222038
453	8.726109844
454	8.681009093
455	8.653317744
456	8.638572624
457	8.595471667
458	8.565577688
459	8.53618785
460	8.509544972
461	8.49581679
462	8.481580873
463	8.448247606
464	8.40929123
465	8.370861434
466	8.33595225
467	8.298138985
468	8.264075586
469	8.226865385
470	8.186351608
471	8.173414471
472	8.158006894
473	8.14536957
474	8.112369621
475	8.072568722
476	8.062870314
477	8.030743051
478	8.021199486
479	7.997118055
480	7.982295777
481	7.973008353
482	7.933109872
483	7.924008294
484	7.915028872
485	7.88787319
486	7.856904526
487	7.848090982
488	7.839395499
489	7.809148736
490	7.800589202
491	7.792144164
492	7.76228257
493	7.753970437
494	7.745769403
495	7.71644421
496	7.709033427
497	7.701051184
498	7.684011216
499	7.655332137
500	7.633817019
501	7.603259228
502	7.586588015
503	7.57015493
504	7.553955368
505	7.518506143
506	7.502648453
507	7.487013404
508	7.460174028
509	7.440465856
510	7.401420719
511	7.381230932
512	7.347586026
513	7.332479751
514	7.306841395
515	7.292055973
516	7.277475762
517	7.263097042
518	7.230939823
519	7.216857846
520	7.202968528
521	7.173688268
522	7.128984542
523	7.095831233
524	7.082386253
525	7.05651825
526	7.050583689
527	7.038347156
528	7.001294038
529	6.973418186
530	6.930498
531	6.903218797
532	6.874103143
533	6.868370855
534	6.839720451
535	6.833589514
536	6.79790487
537	6.791855944
538	6.765310662
539	6.737331225
540	6.709765329
541	6.689815101
542	6.670227706
543	6.664371358
544	6.62964392
545	6.610494632
546	6.591692597
547	6.574486799
548	6.540383832
549	6.519256348
550	6.493356759
551	6.459850053
552	6.43925834
553	6.40411137
554	6.369679104
555	6.348215189
556	6.32960001
557	6.304976924
558	6.286929158
559	6.253749211
560	6.229931145
561	6.212517129
562	6.182489885
563	6.165502878
564	6.148891959
565	6.117180512
566	6.086121869
567	6.076048602
568	6.061399866
569	6.051555871
570	6.036015902
571	6.014215027
572	6.000184443
573	5.978933318
574	5.969492391
575	5.948698101
576	5.933869932
577	5.924707469
578	5.904532915
579	5.895574961
580	5.881220203
581	5.861562747
582	5.847554864
583	5.830139543
584	5.811079657
585	5.796123915
586	5.787690564
587	5.779402928
588	5.771257883
589	5.754589448
590	5.738298993
591	5.730385869
592	5.712199183
593	5.699537304
594	5.665726351
595	5.648079271
596	5.631959895
597	5.616126254
598	5.605739328
599	5.598943084
600	5.592254852
601	5.559505406
602	5.55518366
603	5.550927343
604	5.546735442
605	5.534872531
606	5.524977961
607	5.50088952
608	5.496802052
609	5.492131693
610	5.487532852
611	5.476105433
612	5.452358664
613	5.432257788
614	5.4278205
615	5.408090465
616	5.379790775
617	5.34869608
618	5.344402198
619	5.340174406
620	5.309680127
621	5.290679034
622	5.271979713
623	5.256689147
624	5.252658624
625	5.223060393
626	5.204783744
627	5.201655272
628	5.184161405
629	5.166212405
630	5.149072008
631	5.122373502
632	5.105609322
633	5.101782103
634	5.085348733
635	5.059118356
636	5.05533723
637	5.05161491
638	5.035539777
639	5.009718882
640	5.00604087
641	4.990396767
642	4.974760056
643	4.959432236
644	4.934169648
645	4.930528678
646	4.908010985
647	4.890987243
648	4.876104357
649	4.860968407
650	4.857426883
651	4.832855039
652	4.810996954
653	4.796228421
654	4.792731259
655	4.77122955
656	4.755159793
657	4.740838361
658	4.726534031
659	4.723132243
660	4.709119089
661	4.687452638
662	4.663915569
663	4.6499943
664	4.63623467
665	4.632924905
666	4.62231509
667	4.619067539
668	4.604522073
669	4.584784393
670	4.581908759
671	4.560240745
672	4.54391657
673	4.530493379
674	4.517256285
675	4.503267137
676	4.489991206
677	4.486857657
678	4.473090066
679	4.45208937
680	4.439036093
681	4.423444261
682	4.410286409
683	4.3975291
684	4.394796737
685	4.382597982
686	4.379922972
687	4.367961246
688	4.365004221
689	4.362094597
690	4.349660216
691	4.33749378
692	4.32531568
693	4.313896052
694	4.311046084
695	4.292275967
696	4.289465126
697	4.27779009
698	4.265931012
699	4.254007905
700	4.235452461
701	4.225288556
702	4.207091887
703	4.204627772
704	4.186598237
705	4.18415888
706	4.170576053
707	4.159141015
708	4.139643047
709	4.125603102
710	4.116670878
711	4.109461941
712	4.10237815
713	4.09965668
714	4.092689232
715	4.080212274
716	4.077835903
717	4.070972857
718	4.059289853
719	4.05665047
720	4.054053748
721	4.045797171
722	4.043520754
723	4.037168056
724	4.030939387
725	4.024831809
726	4.018842469
727	4.01422685
728	4.003032015
729	3.998499698
730	3.994035599
731	3.984757707
732	3.975644713
733	3.959457245
734	3.955171891
735	3.946310772
736	3.930605451
737	3.926456805
738	3.917840288
739	3.908778113
740	3.893562192
741	3.889588747
742	3.879704616
743	3.870925327
744	3.853371375
745	3.844780007
746	3.83751609
747	3.833715592
748	3.829971909
749	3.81197044
750	3.794780664
751	3.79109642
752	3.784053687
753	3.778359259
754	3.77364792
755	3.7684597
756	3.761605597
757	3.748788928
758	3.742143086
759	3.738256867
760	3.720767574
761	3.703998951
762	3.691562254
763	3.684883107
764	3.677420882
765	3.674005991
766	3.667585938
767	3.662992641
768	3.659250534
769	3.652775319
770	3.64894464
771	3.631923002
772	3.626720799
773	3.622962883
774	3.616689216
775	3.611567036
776	3.607964297
777	3.602910088
778	3.596719306
779	3.591721718
780	3.577731224
781	3.56389054
782	3.558924399
783	3.555300842
784	3.54157841
785	3.538043902
786	3.533146647
787	3.528313633
788	3.514688889
789	3.511222673
790	3.506435803
791	3.501711505
792	3.49572859
793	3.482237135
794	3.478851387
795	3.466402818
796	3.460558652
797	3.455930366
798	3.450160106
799	3.445583297
800	3.44230904
801	3.436625133
802	3.42470373
803	3.420244668
804	3.414636105
805	3.401345023
806	3.398053181
807	3.393626045
808	3.391009182
809	3.385525538
810	3.381164575
811	3.377974903
812	3.373668839
813	3.371879917
814	3.369388684
815	3.367642464
816	3.365921052
817	3.350674643
818	3.343479571
819	3.339272248
820	3.337580335
821	3.32722451
822	3.325554169
823	3.310576025
824	3.30643377
825	3.295702976
826	3.285632698
827	3.274595027
828	3.264626227
829	3.260564075
830	3.250697051
831	3.249075489
832	3.246451075
833	3.242444044
834	3.240865879
835	3.2263369
836	3.208820842
837	3.20488615
838	3.194765611
839	3.190871462
840	3.188332596
841	3.174118059
842	3.168544128
843	3.158306236
844	3.141256023
845	3.137541575
846	3.13261587
847	3.128961133
848	3.119087088
849	3.105191165
850	3.099954338
851	3.096394526
852	3.09166101
853	3.082158491
854	3.065575033
855	3.062130874
856	3.057537659
857	3.05414959
858	3.048166817
859	3.03533108
860	3.030944234
861	3.027627503
862	3.023378894
863	3.020114381
864	3.003877219
865	2.999231544
866	2.986600858
867	2.977912634
868	2.974181522
869	2.958303941
870	2.945871447
871	2.942773101
872	2.94135191
873	2.929031609
874	2.913508683
875	2.909125898
876	2.896999764
877	2.885727724
878	2.880073191
879	2.876558844
880	2.873142431
881	2.861163102
882	2.857829381
883	2.851804334
884	2.837707829
885	2.83515386
886	2.821247455
887	2.807522067
888	2.794584409
889	2.778638986
890	2.776141858
891	2.773682549
892	2.771260383
893	2.758527123
894	2.742921477
895	2.740541739
896	2.738197791
897	2.727475139
898	2.717085252
899	2.71476256
900	2.704210563
901	2.701914957
902	2.691791927
903	2.679590757
904	2.664563164
905	2.662299838
906	2.652300022
907	2.650064072
908	2.640816272
909	2.638606611
910	2.62884693
911	2.61708337
912	2.614893815
913	2.605189198
914	2.596243627
915	2.584774197
916	2.57041949
917	2.56825392
918	2.566185393
919	2.564149748
920	2.555390562
921	2.546717564
922	2.544700123
923	2.536105597
924	2.524083593
925	2.512283289
926	2.506578535
927	2.504601481
928	2.499002427
929	2.48885955
930	2.483119862
931	2.47765416
932	2.46781992
933	2.463129845
934	2.457765126
935	2.451465239
936	2.440784082
937	2.436874801
938	2.432757997
939	2.427258081
940	2.416772863
941	2.411918318
942	2.403083076
943	2.398610135
944	2.38911783
945	2.383794146
946	2.380036309
947	2.376335947
948	2.373613089
949	2.363442128
950	2.354786633
951	2.352118049
952	2.348253171
953	2.345339334
954	2.332209592
955	2.323725732
956	2.315530565
957	2.312310155
958	2.303987334
959	2.298937394
960	2.290228349
961	2.28206444
962	2.277129131
963	2.273336586
964	2.265341671
965	2.261825313
966	2.253899918
967	2.250461733
968	2.242605476
969	2.231480194
970	2.226288916
971	2.222968761
972	2.214365317
973	2.203608286
974	2.199027366
975	2.195458524
976	2.191993936
977	2.188730885
978	2.181031463
979	2.177850621
980	2.170224042
981	2.167676706
982	2.16012917
983	2.152663013
984	2.149466902
985	2.142071933
986	2.139837886
987	2.132514965
988	2.129422381
989	2.122169581
990	2.119762086
991	2.11258503
992	2.106866324
993	2.09977468
994	2.092759914
995	2.089762048
996	2.082814821
997	2.080118224
998	2.073238913
999	2.071101683
27662
998	2.099107404
999	2.091865161
